release_group_name,release_count,first_release_date_year,artist_position,mbid,primary_type_name,secondary_type_name,dz_artist_id,dz_name,sc_artist_id
redruM,1,2022,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Fais le Moonwalk,1,2015,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
Video Phone (extended remix),1,2009,1,650e7db6-b795-4eb5-a702-5ea2fc46c848,Other,Remix,75491,Lady Gaga,522177
On My Love,7,2023,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Episode 2,1,2022,0,302bd7b9-d012-4360-897a-93b00c855680,EP,,542,David Guetta,572836
Live at Independent Records,1,2013,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,EP,Live,416239,Imagine Dragons,1188385
Floating Through Space (Hex & Sia in Space mix),2,2021,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
Diary of a Madman,1,2007,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,DJ-mix,13,Eminem,57633
Live Acoustic EP,2,2017,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,EP,Live,8706544,Dua Lipa,5250517
Inside The Dangerously Empty Lives of Teenage Girls.,1,2011,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,EP,,4050205,The Weeknd,856411
Africa Jungle Part.2,1,2025,0,530a9937-4229-4d7e-8457-4853d7d5dd7a,Album,,10189104,Soolking,6403312
Eyes Closed,3,2024,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,,416239,Imagine Dragons,1188385
Drive,1,2018,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Celestial,1,2022,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Love Can Move Mountains,3,1992,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Road to Recovery: Withdrawal,1,2010,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Pon de Replay (Dance Remixes),1,2005,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
Sale gosse,1,2024,0,f4703541-0e73-411f-a5ff-dc8a0cb972ac,Album,,10725097,Yanns,5795763
Club Can't Handle Me (Remixes),2,2010,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Les galactiques,1,2021,5,ce155ad5-afc8-4398-bf38-c99f02cd0814,Single,,4842061,Naps,3690398
Saturday/Sunday,1,2023,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Million Reasons,4,2016,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
Like I Do,2,2018,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
The Adventures Of Moon Man & Slim Shady,3,2020,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Parfumes Notes,1,2002,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
Shoot to Kill,1,2010,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,DJ-mix,13,Eminem,57633
Saint Laurent,1,2025,1,070a4a70-705b-41ba-a30a-cac559c781f8,Single,,162665,SCH,5263675
Snowman (sped up version),2,2022,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
O.K.R (pt.1),1,2019,0,2f548675-008d-4332-876c-108b0c7ab9c5,Album,Compilation,3469,Sia,567274
When We Were Young (The Logical Song) (Seth Hills remix),2,2024,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Balloons In October: PeachtreeGirl Remixes,1,2012,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Album,Remix,4050205,The Weeknd,856411
Céline Dion,1,1999,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
The Fame Kingdom,1,2010,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Album,Compilation,75491,Lady Gaga,522177
COMPTE DOUBLE,1,2025,1,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
Coldplay 4 CD Catalogue Set,3,2012,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Stone,3,2019,0,9ff87295-bdfc-46fc-b605-456cc39d84ca,Album,,259729,Alonzo,627192
Never Going Home Tonight (KAAZE remix),1,2024,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Cellophané,1,2019,0,52315221-8b06-4fb1-bfd3-16057aa4f9e1,Single,,14621667,Koba LaD,4814922
Anything Goes,1,2014,1,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
Hymn for the Weekend,1,2016,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
CONTACT,1,2025,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
Zero (from the original motion picture “Ralph Breaks the Internet”),2,2018,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,Soundtrack,416239,Imagine Dragons,1188385
The Hills (RL Grime remix),1,2015,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Remix,4050205,The Weeknd,856411
ULTIMATUM,2,2025,0,b0dfa8b9-cd40-43eb-9472-c02cb1db3297,Album,,74463,Timal,3964938
Not in a Coma Interest Is in a Full‐stop,1,2022,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Renegades,1,2009,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
À l'Ammoniaque,1,2018,0,da04991d-8e8a-43be-9892-1e6342a77410,Single,,1519461,PNL,1936284
Just One Last Time (feat. Taped Rai) [Hard Rock Sofa Big Room Mix],1,2012,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Guetta Blaster,10,2004,0,302bd7b9-d012-4360-897a-93b00c855680,Album,,542,David Guetta,572836
Permanence,1,2022,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Hell Breaks Loose,1,2009,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Radioactive,3,2014,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,Remix,416239,Imagine Dragons,1188385
Triple J Live at the Wireless - Big Day Out 2011,1,2020,0,2f548675-008d-4332-876c-108b0c7ab9c5,EP,Live,3469,Sia,567274
Blindé comme un tank,1,2021,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
Where Them Girls At,8,2011,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Shape of You (remixes),1,2017,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
Maria Maria,1,2016,1,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Overpass Graffiti (Alle Farben remix),1,2021,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
BELLE,1,2021,0,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,Single,,4803754,Dadju,4884911
Lemon,3,2017,1,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Get Together (TBRG Open mix),1,2021,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Boat,3,2023,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Slim Shady EP,2,1997,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,EP,,13,Eminem,57633
Hate That I Love You (Spanglish version),1,2008,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
Curtain Call: Stan's Mixtape (Bonus CD),1,2005,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,,13,Eminem,57633
All by Myself,5,1996,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Réelle vie 2.0,1,2018,0,74def643-c770-470d-a0b5-21c0fa60069e,Album,Mixtape/Street,4448630,Maes,5278902
CAN THEY HEAR US,1,2021,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Soundtrack,8706544,Dua Lipa,5250517
Unfaithful,9,2006,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Battle Cry,1,2014,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,Soundtrack,416239,Imagine Dragons,1188385
Family,1,2021,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Live For This (Coachella),1,2012,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Album,Live,4050205,The Weeknd,856411
Blanco nemesis,2,2026,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Album,,390,Booba,522394
Selfish,2,2017,1,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Mes Lovés,1,2024,1,6a2244c9-3122-454e-b83d-b23e2968884e,Single,,171998,Hamza,841407
L'ovni,2,2016,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Album,,1191615,Jul,2265158
Yakalelo,1,2020,0,ee5acbd5-d291-4fe1-a06a-88060b131b77,Single,,604107,SDM,5583003
Nique-le,1,2014,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Saved My Life,1,2020,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Soundtrack,3469,Sia,567274
2U (Tujamo remix),1,2017,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Wanderlust,0,NA,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
The Eminem Show,20,2002,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,,13,Eminem,57633
TRINITY,2,2020,0,b04c952c-16c4-41ad-bd62-ace5047cdf6e,Album,,4510044,Laylow,4289648
"David Guetta presents F*** Me I’m Famous! International, Vol. 2",1,2008,0,302bd7b9-d012-4360-897a-93b00c855680,Album,Compilation,542,David Guetta,572836
Live at T-In the Park,1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Eyes Closed (Lost Frequencies remix),2,2023,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
I Hate You Then I Love You,2,1998,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
I Get a Kick Out of You,2,2021,1,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
Platinum,1,2018,0,55304866-1b79-4365-a6b1-961c95e9fc57,Album,Mixtape/Street,1479842,PLK,5096340
Fais-moi un vie,1,2018,0,71ff695e-896a-4043-aea4-93eadde08d09,Single,,9197980,Damso,4289606
ROOM 96,1,2023,0,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,Album,,12526056,Tayc,5125715
Ma douce,1,2021,2,f4703541-0e73-411f-a5ff-dc8a0cb972ac,Single,,10725097,Yanns,5795763
Lose Yourself / Made You Look,1,2007,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
"2001-02-13: Mayan Theater, Los Angeles, CA, USA",1,2001,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Mercy,1,2016,0,b04c952c-16c4-41ad-bd62-ace5047cdf6e,EP,,4510044,Laylow,4289648
A Head Full of Dreams,17,2015,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,,892,Coldplay,555560
Rude Boy,4,2010,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
My Universe (David Guetta Remix),1,2021,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Remix,892,Coldplay,555560
Enemy (Opening Title Version) (from the series Arcane League of Legends),1,2024,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,Soundtrack,416239,Imagine Dragons,1188385
Gone Gone Gone (Done Done Done) (David Guetta Remix),2,2025,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Sort le cross volé,1,2013,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Here,2,2016,1,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Paradise,3,2019,0,6a2244c9-3122-454e-b83d-b23e2968884e,Album,,171998,Hamza,841407
West Bien Ou Quoi ? Vol.2,1,2012,0,66ffca84-c76f-416b-9371-89ccb7bb9da6,Album,Mixtape/Street,4986771,OBOY,5686598
F*** Me I’m Famous! Ibiza Mix 2013,1,2013,0,302bd7b9-d012-4360-897a-93b00c855680,Album,Compilation,542,David Guetta,572836
I’m Good (Blue) (2023 version),2,2023,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
I Go to Sleep (triple j Like a Version),1,2009,0,2f548675-008d-4332-876c-108b0c7ab9c5,Broadcast,Live,3469,Sia,567274
Is That Alright?,1,2019,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Soundtrack,75491,Lady Gaga,522177
KYKY2BONDY,1,2025,0,6a2244c9-3122-454e-b83d-b23e2968884e,Single,,171998,Hamza,841407
When I Fall in Love,2,1993,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Qu'est ce qu'elle est bonne,1,2012,1,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
Cheap Thrills,2,2015,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Just Dance: The Remixes,5,2008,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Remix,75491,Lady Gaga,522177
Look What I Found,1,2019,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Soundtrack,75491,Lady Gaga,522177
M.A.N,3,2022,0,d6f204c1-ea79-4ad0-bac3-862faad14130,Album,,7365500,Josman,4816066
PENNY,1,2024,1,6a2244c9-3122-454e-b83d-b23e2968884e,Single,,171998,Hamza,841407
Best Night of Your Life,1,2023,0,302bd7b9-d012-4360-897a-93b00c855680,EP,Compilation,542,David Guetta,572836
Trampoline,1,2022,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Bad Romance,11,2009,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
Guilty Conscience / I’m Shady,1,1999,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Jack Fuego,1,2019,0,ee5acbd5-d291-4fe1-a06a-88060b131b77,Single,,604107,SDM,5583003
Zora sourit,1,1998,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Chandelier,5,2014,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
100% Ninho,1,2019,0,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,Album,Compilation,5542343,Ninho,4847604
En feu,1,2016,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
"Hot, Wet & Sexy: The Definitive Collection",1,2009,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,Compilation,564,Rihanna,520084
This One’s for You,2,2016,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Clocks (Royksopp Trembling Heart mix),1,2024,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Remix,892,Coldplay,555560
Jusqu'ici tout va bien,1,2020,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
Something Just Like This (remixes),1,2017,1,cc197bad-dc9c-440d-a5b5-d52ba2e14234,EP,Remix,892,Coldplay,555560
F*** Me I’m Famous! Ibiza Mix 2009,3,2009,1,302bd7b9-d012-4360-897a-93b00c855680,Album,DJ-mix,542,David Guetta,572836
You Need Me,9,2009,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,EP,,384236,Ed Sheeran,860349
Who’s the Hottest,1,NA,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Marshall’s Law,1,2014,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Médicament,1,2019,0,e369e789-6f07-4ce8-a70f-e136bc57bf3b,Single,,5288900,Niska,4873189
A-YO,1,2016,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
Shake That (The Elektrolite Remix),1,2006,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
My Universe,6,2021,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Repeat It,2,2026,1,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Fever (Tommy Glasses Remix),1,2020,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
Tonight,1,2021,2,66ffca84-c76f-416b-9371-89ccb7bb9da6,Single,,4986771,OBOY,5686598
Crazy What Love Can Do (Grafix remix),2,2022,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Shot Me Down,3,2014,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
2U (Afrojack remix),1,2017,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Deluxe collection,1,2002,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Acoustic,4,2000,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,EP,,892,Coldplay,555560
Repetto X Mosaert,1,2017,0,ab2528d9-719f-4261-8098-21849222a0f2,Single,,310260,Stromae,828329
Before Kiss Land,1,2013,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Album,Mixtape/Street,4050205,The Weeknd,856411
Apocalypse,1,2024,0,dae7d996-38fe-4578-bf75-1e2510f522bb,Album,,8873540,Gazo,5496198
Titanium,1,2013,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Big Girls Cry,1,2014,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Mercury – Act 1,13,2021,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Album,,416239,Imagine Dragons,1188385
Just Lose It (Cobra303 remix),1,2025,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,Remix,13,Eminem,57633
Corleone,2,2014,0,10df38da-1292-4881-bd96-c6dfead3934b,Album,,4087782,Lacrim,859596
Imagine Dragons live in Vegas,3,2023,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Album,Live,416239,Imagine Dragons,1188385
The Freaks,3,2023,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Don Diego (rmx),1,2025,2,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
Greatest Hits,1,2008,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,Compilation,564,Rihanna,520084
The Marshall Mathers LP Snippet Tape,1,2000,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,,13,Eminem,57633
Turn Up,1,2020,1,d721866d-5640-44ee-87f7-23dd062abd8a,Single,,1412564,Nekfeu,900257
J'suis là,1,2014,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Swan Song,9,2019,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Soundtrack,8706544,Dua Lipa,5250517
Beautiful People (Seth Hills remix),1,2025,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
F*** Me I’m Famous! Ibiza Mix 2011,1,2011,0,302bd7b9-d012-4360-897a-93b00c855680,Album,DJ-mix,542,David Guetta,572836
Over Now,2,2020,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
I'm Alive (Remixes),1,2002,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Murdergram Deux,1,2024,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Daytrotter Studio (2013),1,2013,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,EP,Live,384236,Ed Sheeran,860349
Plus Rien Ne M'Étonne,1,2011,0,6cad3ce5-6380-4594-a8da-ae7d273b683d,Single,,259467,Orelsan,789245
OnlySee,1,1997,0,2f548675-008d-4332-876c-108b0c7ab9c5,Album,,3469,Sia,567274
iTunes Festival: London 2012,2,2012,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,EP,Live,384236,Ed Sheeran,860349
The DJ Vice Megamix,1,2008,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Compilation,75491,Lady Gaga,522177
DON'T YOU WORRY (Farruko remix),1,2022,2,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
La fille du Père Noël,2,2018,0,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,Single,,4889156,Clara Luciani,4290170
Zombie,1,2014,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
Bansky,1,2021,1,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,Single,,4803754,Dadju,4884911
Plus que de la musique,1,2009,1,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
What You Want,1,2018,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
I Can Only Imagine,1,2011,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Ranjha,1,2026,2,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
T’as peur,1,2023,0,cf580d82-3f3e-4b86-8874-7e0fbe794f01,Single,,8909272,Aya Nakamura,4843823
Stupid Love,6,2020,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
The MAYHEM Ball (live from the Ziggo Dome),1,2025,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Album,Live,75491,Lady Gaga,522177
D&P à vie,2,2025,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Album,,1191615,Jul,2265158
Fix You (Aylen remix),1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Remix,892,Coldplay,555560
Cala Boca,1,2019,0,ee5acbd5-d291-4fe1-a06a-88060b131b77,Single,,604107,SDM,5583003
I Don’t Wanna Wait (Hardwell & Olly James remix),2,2024,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Live: The We Meaning You Tour,3,2010,0,2f548675-008d-4332-876c-108b0c7ab9c5,Album,Live,3469,Sia,567274
Proof,1,2005,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
UNSTAGED: Live in Madrid,3,2011,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,EP,Live,892,Coldplay,555560
A Head Full of Dreams (live in Buenos Aires),1,2018,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Live,892,Coldplay,555560
What Would You Do? (Alle Farben remix),2,2022,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Blue Eyes,1,2003,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Ink (live at Le Casino de Paris),2,2014,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Live,892,Coldplay,555560
Salted Wound,1,2015,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Soundtrack,3469,Sia,567274
Physical (Initial Talk Remix),1,2020,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
Capitaine fait de l'art,1,2024,0,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,Album,,455796,Leto,5468234
Daniel Sam,1,2016,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Enemy (from the animated series Arcane),1,2021,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,Soundtrack,416239,Imagine Dragons,1188385
Up & Away,1,1994,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Turfu,1,2013,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Moonlight,1,2000,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Would I Lie to You,1,2016,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Set My Heart On Fire (I'm Alive x And The Beat Goes On),1,2024,2,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Americano (RTL8 remix),1,2023,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
Can I,1,2018,1,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Gone Gone Gone (Hypaton remix),3,2025,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Remember You,2,2012,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
F*** Me I’m Famous! Ibiza Mix 2013,1,2013,0,302bd7b9-d012-4360-897a-93b00c855680,Album,DJ-mix,542,David Guetta,572836
À la base,1,2013,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
Gone Gone Gone (Nicky Romero remix),1,2025,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
C'est ma life,1,2011,1,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Single,,13011,Soprano,627188
Million Reasons (KVR remix),1,2017,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Remix,75491,Lady Gaga,522177
Smile,3,2020,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
La fête est finie,4,2017,0,6cad3ce5-6380-4594-a8da-ae7d273b683d,Album,,259467,Orelsan,789245
Feu,4,2015,0,d721866d-5640-44ee-87f7-23dd062abd8a,Album,,1412564,Nekfeu,900257
Jack Fuego,1,2019,1,55304866-1b79-4365-a6b1-961c95e9fc57,Single,,1479842,PLK,5096340
I Don't Care (acoustic),2,2019,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
Up Saw Liz (remix),1,2009,0,ab2528d9-719f-4261-8098-21849222a0f2,Single,Remix,310260,Stromae,828329
When We Were Young (The Logical Song) (BENNETT remix),2,2024,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Hypnotised,2,2017,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Parachutes / A Rush of Blood to the Head / Live 2003 DVD,1,2007,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Digitalova,1,2017,0,b04c952c-16c4-41ad-bd62-ace5047cdf6e,EP,,4510044,Laylow,4289648
Meridian,2,2023,1,2bd0c272-dd22-4395-8381-18fa2fa59f1e,Single,,13918545,Tiakola,5061175
