radio,sng_id,ts,title,played_duration,artist_id,main_genre,year,dz_name,mbz_artist_id,sc_artist_id
NRJ,1684004347,2022-11-26T18:16:25Z,Nouvelles,178,564,rock,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
NRJ,1409072752,2022-12-24T15:23:09Z,,202,892,pop,2022,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,57633
Voltage FM,1420768152,2020-04-02T04:03:04Z,Follow You,29,892,pop,2022,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
kiss fm,41035131,2023-03-04T02:12:25Z,,175,542,hip_hop,2023,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Chérie FM,139470659,2022-04-01T12:38:54Z,Amour toujours,7,1042268,hip_hop,2022,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77,5583003
NRJ,862051992,2020-04-02T15:26:25Z,N'y pense plus,260,542,hip_hop,2019,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814,3690398
Hitwest,427246202,2019-08-12T06:19:58Z,Sacrifice,174,13,hip_hop,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Mouv',1684004347,2018-07-14T14:51:48Z,,7,4429712,pop,2019,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Fun Radio,793163542,2022-10-05T09:32:21Z,,4,8909272,french_music,2022,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Swigg,581222452,2022-02-04T09:56:24Z,Cosmo,60,8706544,pop,2023,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Hotmixradio Hits,1969452677,2022-03-22T09:13:45Z,,3,198,pop,2022,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,5250517
Hitwest,400623322,2022-03-05T12:38:20Z,Bad Habits,160,8909272,hip_hop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
FG,414838132,2022-09-28T14:56:40Z,,214,4050205,hip_hop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Swigg,583177702,2018-09-28T05:10:45Z,Track 5,NA,4889156,pop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Hitwest,1752612057,2019-06-06T15:33:25Z,Démons,190,892,pop,2023,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Wit FM,634480422,2023-04-13T16:57:02Z,L’enfer,NA,5288900,hip_hop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Vibration,79587580,2022-11-22T16:50:42Z,Diamonds,NA,8909272,hip_hop,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Virgin Radio,1881236417,2019-12-16T11:39:09Z,,195,4429712,pop,2018,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
Générations,1572268732,2022-08-02T18:20:08Z,Sharks,163,75491,pop,2018,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Latina,531907551,2022-12-13T15:06:35Z,,218,8706544,pop,2023,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a,2265158
Alouette,538113022,2023-03-07T18:52:30Z,,189,5288900,pop,2023,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
RTL,1682954137,2018-11-07T05:11:20Z,Jefe,NA,4803754,pop,2018,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Fun Radio,711387642,2019-08-01T16:17:57Z,Coeur De Pirate,165,1412564,pop,2018,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Vibration,1503613682,2022-12-30T11:48:04Z,J'ai tout su,149,4889156,electronic,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Wit FM,3766730,2022-11-26T04:17:43Z,Shivers,141,8873540,pop,2019,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Skyrock,576851252,2018-03-22T02:03:40Z,,NA,12526056,alternative,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Wit FM,581222412,2018-04-01T08:37:37Z,Bad Habits,NA,4889156,pop,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Générations,1738831217,2018-03-07T12:56:23Z,,136,384236,edm,2019,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Générations,139470659,2019-02-27T13:45:06Z,,123,8873540,hip_hop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Swigg,1573406512,2019-12-19T15:03:49Z,,NA,416239,pop,2022,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
Wit FM,1480707722,2022-07-10T13:47:53Z,,97,4448630,french_music,2020,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Générations,1739418717,2018-11-26T09:29:16Z,,229,13011,rock,2022,Leto,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,5468234
Beur FM,408868882,2022-03-04T11:33:37Z,,NA,564,pop,2022,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Ouï FM,1484264492,2019-09-19T16:49:34Z,Du mal à te dire,NA,1042268,edm,2022,Vald,062ab94e-b7a5-47a9-b3f4-cc1750c3f859,950572
Contact FM,643726062,2022-08-06T12:16:42Z,TOUT VA BIEN (feat. Ninho & Naps),NA,4429712,edm,2022,PLK,55304866-1b79-4365-a6b1-961c95e9fc57,5096340
NRJ,1763398007,2023-05-21T04:24:59Z,1+1 (feat. Amir) - Banx & Ranx Remix,228,5542343,hip_hop,2019,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Fun Radio,1535046792,2019-05-31T16:00:14Z,,NA,4803754,electronic,2022,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e,841407
Vibration,2123446917,2022-05-03T05:16:14Z,,NA,4889156,hip_hop,2022,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9,1180989
Wit FM,67234288,2022-09-28T01:16:35Z,Toko Toko,5,416239,pop,2023,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Mouv',1674442347,2022-02-07T03:59:42Z,Tout oublier,NA,3469,pop,2022,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Voltage FM,1801822317,2018-09-07T01:20:45Z,Bones,196,4889156,hip_hop,2020,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Vibration,1738308487,2019-02-26T02:38:26Z,The World Is Mine,184,12526056,rock,2019,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Champagne FM,1529509522,2018-07-29T10:38:32Z,,211,4429712,pop,2023,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
FG,553056592,2018-12-28T06:26:22Z,,NA,13,pop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Fun Radio,1738831217,2023-01-15T10:35:07Z,Dans le Réseau,NA,14621667,r&b,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Virgin Radio,1614510332,2018-12-04T20:07:05Z,,146,310260,pop,2023,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Générations,1409072752,2023-05-12T13:03:37Z,L’enfer,NA,4986771,pop,2019,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
kiss fm,1498546032,2022-01-17T15:18:44Z,,NA,542,pop,2022,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Swigg,1738831217,2022-01-25T13:37:14Z,Suavemente,NA,4842061,pop,2020,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Skyrock,475164432,2023-03-19T14:17:25Z,,NA,542,hip_hop,2023,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Skyrock,142986206,2018-07-07T22:55:35Z,,NA,13011,hip_hop,2023,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Champagne FM,1573406512,2018-07-04T11:05:40Z,Hold My Hand,NA,4429712,rock,2023,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
NRJ,1498546032,2019-11-18T17:34:42Z,Démons,183,1191615,electronic,2020,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
Virgin Radio,114811546,2018-10-05T07:29:09Z,,214,4889156,hip_hop,2019,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
Voltage FM,1685068157,2019-12-31T05:42:37Z,Forrest,136,4429712,hip_hop,2020,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,57633
France Inter,703496412,2022-12-31T23:00:24Z,Waves,8,1042268,pop,2023,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,5250517
Swigg,862051992,2023-04-10T10:28:24Z,In My Place,6,5542343,electronic,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Swigg,1614228192,2022-05-12T21:04:43Z,Démons,154,3469,pop,2019,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Swigg,414838212,2022-07-04T10:20:34Z,Dégaine (feat. Damso),NA,416239,rock,2019,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Générations,4670273,2019-10-04T03:11:13Z,Celestial,NA,3469,pop,2022,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
Voltage FM,1090279852,2022-10-06T10:25:00Z,,8,4803754,french_music,2023,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
FG,1801822317,2018-11-04T02:24:18Z,TOUT VA BIEN (feat. Ninho & Naps),148,892,latin_american_music,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Alouette,106506516,2022-08-01T22:10:48Z,,3,416239,hip_hop,2018,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Champagne FM,1366461832,2022-07-25T15:30:26Z,,NA,292949,pop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Voltage FM,1535046792,2018-12-11T07:38:58Z,Shivers,4,1042268,hip_hop,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Virgin Radio,658220942,2018-10-19T10:37:57Z,,NA,3469,french_music,2019,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Skyrock,703496412,2019-08-27T19:44:33Z,,175,1042268,alternative,2019,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Mouv',652380182,2019-03-03T11:00:33Z,Daddy chocolat,172,542,pop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Générations,531907551,2018-03-01T09:08:22Z,,NA,75491,pop,2022,Gazo,dae7d996-38fe-4578-bf75-1e2510f522bb,5496198
Virgin Radio,2123446917,2022-02-28T21:10:27Z,,NA,4050205,r&b,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Ouï FM,1763398007,2018-09-29T13:36:54Z,Room 69,218,416239,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Latina,703496412,2022-03-11T10:12:52Z,1+1 (feat. Amir) [Banx & Ranx Remix],5,564,alternative,2019,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
Alouette,1614228192,2022-07-05T08:35:47Z,,174,4429712,hip_hop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Alouette,709488522,2018-09-13T13:14:30Z,,160,4050205,latin_american_music,2019,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Skyrock,2027374417,2022-04-26T10:49:42Z,I'm Good (Blue) - R3HAB Extended Remix,NA,564,hip_hop,2023,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
NRJ,1518077862,2022-11-11T21:48:09Z,,NA,1519461,electronic,2022,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
Swigg,581222412,2020-03-30T01:47:38Z,,5,1042268,pop,2019,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Beur FM,1518077862,2022-09-28T07:46:08Z,Malembé,NA,9930130,french_music,2022,Djadja & Dinaz,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6,3864820
NRJ,1535046792,2022-08-01T22:00:46Z,L’enfer,NA,4429712,hip_hop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Swigg,1366461782,2019-12-13T17:39:47Z,Démons,NA,4448630,hip_hop,2023,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
RFM,697968842,2019-05-23T17:35:17Z,Toko Toko,174,4429712,pop,2022,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,57633
Champagne FM,1544258382,2023-04-24T02:39:13Z,Toko Toko,NA,416239,electronic,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Fun Radio,553056592,2019-04-11T19:43:03Z,Bad Habits (feat. Bring Me The Horizon),215,3469,hip_hop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Champagne FM,1803025257,2023-03-31T10:48:36Z,Millions,166,8873540,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
FG,579893072,2022-05-31T08:42:44Z,1+1 (feat. Yandel & Sofía Reyes) [Banx & Ranx Remix],184,4448630,french_music,2018,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Voltage FM,1428855422,2023-05-02T06:04:37Z,,NA,4429712,alternative,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Champagne FM,615570462,2023-02-03T15:45:29Z,Santé,169,310260,pop,2022,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
Swigg,1484264492,2022-04-22T08:38:34Z,Suavemente,190,3469,pop,2018,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Skyrock,581222452,2019-10-11T01:28:26Z,TOUT VA BIEN (feat. Ninho & Naps),4,4803754,pop,2019,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
FG,659688492,2019-08-26T14:42:56Z,,162,4842061,pop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Vibration,1597741222,2019-05-05T19:32:40Z,Symphony,192,1191615,pop,2019,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Champagne FM,2204387,2019-12-08T00:20:38Z,,NA,892,electronic,2022,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Vibration,1076869502,2023-02-28T16:34:49Z,L’enfer,NA,4087782,hip_hop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Générations,1614228192,2018-09-04T12:18:55Z,,221,75491,pop,2019,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
Voltage FM,1509930802,2019-01-09T10:07:30Z,Track 5,183,1191615,pop,2022,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
Skyrock,698747302,2022-08-12T22:33:53Z,,3,310260,pop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Swigg,574873,2018-08-05T19:20:17Z,R9R-LINE,NA,384236,pop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
NRJ,1738831217,2022-03-25T06:39:40Z,,152,4842061,pop,2018,Yanns,f4703541-0e73-411f-a5ff-dc8a0cb972ac,5795763
Swigg,417694832,2019-08-24T13:49:54Z,,189,1519461,pop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Swigg,1969452677,2022-07-04T17:54:33Z,Sacrifice,5,4050205,pop,2019,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b,859596
Chérie FM,889837762,2018-07-27T00:57:15Z,Va bene (feat. Jul & Naza),244,542,hip_hop,2023,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77,5583003
RFM,133165904,2022-04-20T14:23:28Z,Let Somebody Go,194,162665,hip_hop,2018,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e,841407
Alouette,1366461832,2019-01-21T22:20:31Z,,214,12526056,hip_hop,2019,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Voltage FM,546875672,2022-10-16T11:24:28Z,Shivers,161,384236,french_music,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Champagne FM,602436492,2023-03-23T01:55:11Z,Tout le monde (sauf toi),115,4803754,pop,2022,PNL,da04991d-8e8a-43be-9892-1e6342a77410,1936284
Virgin Radio,770294422,2019-11-27T06:59:48Z,Mon soleil,NA,13011,pop,2018,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
Skyrock,1614226432,2023-04-21T11:11:19Z,,177,4050205,pop,2022,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Champagne FM,1110062732,2018-08-01T02:48:35Z,,152,10189104,pop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Virgin Radio,71938325,2019-12-01T11:17:53Z,,148,542,hip_hop,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Générations,1529509522,2022-08-01T19:00:11Z,Passat,NA,416239,hip_hop,2019,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Chérie FM,1682954137,2022-01-02T01:35:16Z,,NA,1191615,french_music,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Skyrock,1874467717,2022-12-05T15:49:09Z,Symphony,258,75491,pop,2019,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
NRJ,128613027,2023-05-07T07:57:29Z,,NA,542,latin_american_music,2023,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
Mouv',471973842,2022-11-04T10:46:22Z,J'Irai Ou Tu Iras - duet with Jean-Jacques Goldman,NA,3469,rock,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Champagne FM,7657655,2023-04-11T09:53:29Z,Sans effet,23,3469,pop,2019,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Skyrock,1457107762,2023-03-24T07:56:03Z,,170,892,rock,2019,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a,2265158
Fun Radio,1572268722,2022-05-01T07:14:20Z,Take My Breath,223,75491,r&b,2023,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
kiss fm,639467642,2019-07-19T06:46:35Z,,186,542,hip_hop,2019,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Alouette,1752612057,2022-04-13T11:34:36Z,,NA,542,hip_hop,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Virgin Radio,572770982,2020-02-05T00:54:39Z,,213,1042268,hip_hop,2019,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Voltage FM,833604202,2022-04-22T08:21:20Z,Fetty Wap,14,13011,hip_hop,2022,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1,4814922
Générations,1614510332,2023-05-14T02:11:32Z,TE AMO,NA,259467,alternative,2019,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Voltage FM,136338624,2018-09-15T07:43:47Z,Filtré,163,8873540,pop,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Chérie FM,1874467717,2022-04-09T15:28:34Z,,7,4429712,pop,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Swigg,579893412,2023-04-27T08:10:14Z,,11,1412564,hip_hop,2023,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
RFM,726814252,2022-12-20T17:58:14Z,Bad Habits,NA,4803754,pop,2019,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Hotmixradio Hits,1567617182,2019-05-06T03:20:15Z,Hold My Hand,NA,1479842,pop,2022,Timal,b0dfa8b9-cd40-43eb-9472-c02cb1db3297,3964938
Swigg,628330752,2019-12-18T10:41:52Z,Respire encore,NA,4429712,edm,2019,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1,4814922
Skyrock,1614228192,2022-08-30T12:52:18Z,,5,4803754,pop,2019,PNL,da04991d-8e8a-43be-9892-1e6342a77410,1936284
Champagne FM,1498546032,2023-03-05T10:54:18Z,Venga Mi,NA,8909272,electronic,2022,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b,859596
Chante France,639735672,2023-05-31T15:14:58Z,I'm Good (Blue) - R3HAB Extended Remix,191,390,alternative,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Voltage FM,576851252,2019-05-05T08:53:15Z,Bad Habits,NA,8706544,electronic,2018,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
FG,1123203302,2023-05-05T07:54:57Z,,NA,542,pop,2023,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Alouette,504056042,2022-04-03T13:36:35Z,Enemy (with JID) - from the series Arcane League of Legends,NA,14621667,pop,2022,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
Alouette,429975052,2018-08-31T10:17:42Z,2step,131,14621667,hip_hop,2023,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
Chérie FM,1682954137,2022-10-04T02:02:36Z,,181,4803754,pop,2019,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
RTL2,2006902917,2018-09-22T14:00:10Z,The Monster,NA,4050205,pop,2019,Gazo,dae7d996-38fe-4578-bf75-1e2510f522bb,5496198
Wit FM,576851212,2018-03-19T10:03:31Z,,150,10189104,hip_hop,2023,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Fun Radio,1522205252,2022-07-27T05:04:26Z,Santé,164,1191615,rock,2023,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Chante France,1357184522,2022-01-25T07:28:37Z,Eyes Closed,NA,3469,pop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Wit FM,511840232,2022-06-10T18:34:32Z,Jefe,8,310260,pop,2019,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Contact FM,427246202,2022-04-28T06:10:22Z,,5,4429712,alternative,2023,Tayc,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,5125715
Skyrock,1878363057,2018-12-04T16:52:11Z,,194,5542343,hip_hop,2022,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Beur FM,1573406512,2022-07-24T02:31:56Z,Sacrifice,NA,310260,pop,2019,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Chérie FM,1120361182,2022-01-27T21:30:37Z,Cosmo,183,384236,pop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
NRJ,1738831217,2022-03-29T00:33:30Z,Best life,146,416239,hip_hop,2023,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
RFM,658757872,2019-09-23T09:35:01Z,,152,12526056,french_music,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Hotmixradio Hits,63510361,2022-10-12T18:45:00Z,Chrome Hearts,3,1519461,hip_hop,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Hitwest,1509930802,2022-04-29T02:29:29Z,Dégaine (feat. Damso),NA,542,hip_hop,2023,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Skyrock,1567617182,2020-02-20T22:52:04Z,Kassav (feat. Tiakola),NA,892,pop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Générations,576851222,2022-06-28T08:44:47Z,Bolide allemand,NA,1042268,hip_hop,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
NRJ,1480707722,2020-02-13T11:24:22Z,,197,542,hip_hop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Swigg,1109730,2019-06-03T08:18:40Z,3615 Bonheur,185,416239,pop,2022,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
kiss fm,1529509522,2022-10-17T10:40:21Z,,153,171998,pop,2019,Tiakola,2bd0c272-dd22-4395-8381-18fa2fa59f1e,5061175
Contact FM,546875672,2022-05-10T02:34:04Z,CP_009_ Évidemment,NA,4429712,r&b,2023,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Vibration,1652682142,2022-10-11T12:49:04Z,Bobo au cœur,206,384236,rock,2018,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Swigg,694239722,2023-02-24T14:17:06Z,,214,4087782,hip_hop,2018,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Contact FM,615570352,2023-01-21T18:14:29Z,,NA,1412564,pop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Chérie FM,1535046792,2023-05-22T18:34:17Z,L’enfer,13,416239,rock,2018,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Virgin Radio,1738308487,2019-06-27T08:09:22Z,,4,1042268,edm,2022,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Mouv',3157972,2020-03-28T02:02:50Z,Sacrifice,153,564,hip_hop,2023,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Wit FM,1488410312,2022-02-21T10:22:50Z,Bad Habits,NA,1042268,alternative,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Générations,1801822317,2019-06-20T02:50:41Z,Démons,NA,5288900,alternative,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Swigg,1969452677,2022-04-11T10:01:46Z,,201,416239,edm,2018,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
NRJ,480864312,2022-02-19T01:18:35Z,Suavemente,207,542,pop,2019,Gazo,dae7d996-38fe-4578-bf75-1e2510f522bb,5496198
Skyrock,87371673,2023-03-05T15:56:00Z,LIF,138,564,edm,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Vibration,546875592,2022-04-13T12:00:46Z,Track 5,NA,5542343,pop,2022,Tayc,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,5125715
NRJ,1509930802,2018-10-05T07:10:04Z,Toko Toko,184,4050205,pop,2022,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1,4814922
Fun Radio,1573406512,2022-09-04T16:14:37Z,,NA,4889156,pop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Hotmixradio Hits,63510361,2023-05-21T10:45:04Z,TOUT VA BIEN (feat. Ninho & Naps),170,5288900,hip_hop,2022,Tayc,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,5125715
Skyrock,62799505,2018-08-17T15:42:38Z,A Sky Full of Stars,NA,1479842,pop,2019,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a,2265158
Hotmixradio Hits,1685068157,2018-09-12T10:19:23Z,L’enfer,161,5542343,electronic,2019,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
